id,연도,월,시도,시군구,미분양
23887,2025,8,서울,강동구,382
23886,2025,8,서울,송파구,0
23885,2025,8,서울,강남구,0
23884,2025,8,서울,서초구,0
23883,2025,8,서울,관악구,4
23882,2025,8,서울,동작구,0
23881,2025,8,서울,영등포구,0
23880,2025,8,서울,금천구,8
23879,2025,8,서울,구로구,63
23878,2025,8,서울,강서구,145
23877,2025,8,서울,양천구,8
23876,2025,8,서울,마포구,48
23875,2025,8,서울,서대문구,22
23874,2025,8,서울,은평구,20
23873,2025,8,서울,노원구,0
23872,2025,8,서울,도봉구,65
23871,2025,8,서울,강북구,51
23870,2025,8,서울,성북구,0
23869,2025,8,서울,중랑구,0
23868,2025,8,서울,동대문구,171
23867,2025,8,서울,광진구,54
23866,2025,8,서울,성동구,0
23865,2025,8,서울,용산구,1
23864,2025,8,서울,중구,64
23863,2025,8,서울,종로구,0
23862,2025,8,서울,계,1106
23641,2025,7,서울,강동구,386
23640,2025,7,서울,송파구,0
23639,2025,7,서울,강남구,0
23638,2025,7,서울,서초구,0
23637,2025,7,서울,관악구,4
23636,2025,7,서울,동작구,0
23635,2025,7,서울,영등포구,0
23634,2025,7,서울,금천구,8
23633,2025,7,서울,구로구,63
23632,2025,7,서울,강서구,145
23631,2025,7,서울,양천구,8
23630,2025,7,서울,마포구,53
23629,2025,7,서울,서대문구,0
23628,2025,7,서울,은평구,20
23627,2025,7,서울,노원구,0
23626,2025,7,서울,도봉구,66
23625,2025,7,서울,강북구,53
23624,2025,7,서울,성북구,0
23623,2025,7,서울,중랑구,0
23622,2025,7,서울,동대문구,171
23621,2025,7,서울,광진구,54
23620,2025,7,서울,성동구,0
23619,2025,7,서울,용산구,1
23618,2025,7,서울,중구,1
23617,2025,7,서울,종로구,0
23616,2025,7,서울,계,1033
23395,2025,6,서울,강동구,386
23394,2025,6,서울,송파구,0
23393,2025,6,서울,강남구,0
23392,2025,6,서울,서초구,0
23391,2025,6,서울,관악구,4
23390,2025,6,서울,동작구,1
23389,2025,6,서울,영등포구,0
23388,2025,6,서울,금천구,8
23387,2025,6,서울,구로구,63
23386,2025,6,서울,강서구,145
23385,2025,6,서울,양천구,9
23384,2025,6,서울,마포구,53
23383,2025,6,서울,서대문구,0
23382,2025,6,서울,은평구,0
23381,2025,6,서울,노원구,0
23380,2025,6,서울,도봉구,66
23379,2025,6,서울,강북구,60
23378,2025,6,서울,성북구,0
23377,2025,6,서울,중랑구,0
23376,2025,6,서울,동대문구,171
23375,2025,6,서울,광진구,53
23374,2025,6,서울,성동구,0
23373,2025,6,서울,용산구,1
23372,2025,6,서울,중구,1
23371,2025,6,서울,종로구,0
23370,2025,6,서울,계,1021
23149,2025,5,서울,강동구,333
23148,2025,5,서울,송파구,0
23147,2025,5,서울,강남구,0
23146,2025,5,서울,서초구,0
23145,2025,5,서울,관악구,4
23144,2025,5,서울,동작구,1
23143,2025,5,서울,영등포구,0
23142,2025,5,서울,금천구,8
23141,2025,5,서울,구로구,63
23140,2025,5,서울,강서구,145
23139,2025,5,서울,양천구,24
23138,2025,5,서울,마포구,53
23137,2025,5,서울,서대문구,0
23136,2025,5,서울,은평구,0
23135,2025,5,서울,노원구,0
23134,2025,5,서울,도봉구,71
23133,2025,5,서울,강북구,60
23132,2025,5,서울,성북구,0
23131,2025,5,서울,중랑구,0
23130,2025,5,서울,동대문구,170
23129,2025,5,서울,광진구,55
23128,2025,5,서울,성동구,0
23127,2025,5,서울,용산구,1
23126,2025,5,서울,중구,1
23125,2025,5,서울,종로구,0
23124,2025,5,서울,계,989
22903,2025,4,서울,강동구,287
22902,2025,4,서울,송파구,0
22901,2025,4,서울,강남구,0
22900,2025,4,서울,서초구,0
22899,2025,4,서울,관악구,4
22898,2025,4,서울,동작구,1
22897,2025,4,서울,영등포구,0
22896,2025,4,서울,금천구,8
22895,2025,4,서울,구로구,63
22894,2025,4,서울,강서구,145
22893,2025,4,서울,양천구,25
22892,2025,4,서울,마포구,53
22891,2025,4,서울,서대문구,0
22890,2025,4,서울,은평구,0
22889,2025,4,서울,노원구,0
22888,2025,4,서울,도봉구,70
22887,2025,4,서울,강북구,60
22886,2025,4,서울,성북구,0
22885,2025,4,서울,중랑구,0
22884,2025,4,서울,동대문구,170
22883,2025,4,서울,광진구,55
22882,2025,4,서울,성동구,0
22881,2025,4,서울,용산구,1
22880,2025,4,서울,중구,1
22879,2025,4,서울,종로구,0
22878,2025,4,서울,계,943
22657,2025,3,서울,강동구,287
22656,2025,3,서울,송파구,0
22655,2025,3,서울,강남구,0
22654,2025,3,서울,서초구,0
22653,2025,3,서울,관악구,4
22652,2025,3,서울,동작구,1
22651,2025,3,서울,영등포구,0
22650,2025,3,서울,금천구,9
22649,2025,3,서울,구로구,64
22648,2025,3,서울,강서구,145
22647,2025,3,서울,양천구,25
22646,2025,3,서울,마포구,53
22645,2025,3,서울,서대문구,0
22644,2025,3,서울,은평구,0
22643,2025,3,서울,노원구,0
22642,2025,3,서울,도봉구,65
22641,2025,3,서울,강북구,62
22640,2025,3,서울,성북구,0
22639,2025,3,서울,중랑구,0
22638,2025,3,서울,동대문구,170
22637,2025,3,서울,광진구,55
22636,2025,3,서울,성동구,0
22635,2025,3,서울,용산구,1
22634,2025,3,서울,중구,1
22633,2025,3,서울,종로구,0
22632,2025,3,서울,계,942
22411,2025,2,서울,강동구,291
22410,2025,2,서울,송파구,0
22409,2025,2,서울,강남구,0
22408,2025,2,서울,서초구,0
22407,2025,2,서울,관악구,4
22406,2025,2,서울,동작구,1
22405,2025,2,서울,영등포구,0
22404,2025,2,서울,금천구,9
22403,2025,2,서울,구로구,64
22402,2025,2,서울,강서구,145
22401,2025,2,서울,양천구,29
22400,2025,2,서울,마포구,53
22399,2025,2,서울,서대문구,0
22398,2025,2,서울,은평구,0
22397,2025,2,서울,노원구,0
22396,2025,2,서울,도봉구,63
22395,2025,2,서울,강북구,62
22394,2025,2,서울,성북구,1
22393,2025,2,서울,중랑구,51
22392,2025,2,서울,동대문구,170
22391,2025,2,서울,광진구,55
22390,2025,2,서울,성동구,0
22389,2025,2,서울,용산구,3
22388,2025,2,서울,중구,1
22387,2025,2,서울,종로구,0
22386,2025,2,서울,계,1002
22165,2025,1,서울,강동구,296
22164,2025,1,서울,송파구,0
22163,2025,1,서울,강남구,0
22162,2025,1,서울,서초구,0
22161,2025,1,서울,관악구,4
22160,2025,1,서울,동작구,1
22159,2025,1,서울,영등포구,0
22158,2025,1,서울,금천구,9
22157,2025,1,서울,구로구,64
22156,2025,1,서울,강서구,145
22155,2025,1,서울,양천구,31
22154,2025,1,서울,마포구,53
22153,2025,1,서울,서대문구,0
22152,2025,1,서울,은평구,0
22151,2025,1,서울,노원구,0
22150,2025,1,서울,도봉구,52
22149,2025,1,서울,강북구,65
22148,2025,1,서울,성북구,134
22147,2025,1,서울,중랑구,267
22146,2025,1,서울,동대문구,170
22145,2025,1,서울,광진구,57
22144,2025,1,서울,성동구,0
22143,2025,1,서울,용산구,3
22142,2025,1,서울,중구,1
22141,2025,1,서울,종로구,0
22140,2025,1,서울,계,1352
21919,2024,12,서울,강동구,300
21918,2024,12,서울,송파구,0
21917,2024,12,서울,강남구,0
21916,2024,12,서울,서초구,0
21915,2024,12,서울,관악구,0
21914,2024,12,서울,동작구,0
21913,2024,12,서울,영등포구,0
21912,2024,12,서울,금천구,11
21911,2024,12,서울,구로구,66
21910,2024,12,서울,강서구,145
21909,2024,12,서울,양천구,31
21908,2024,12,서울,마포구,55
21907,2024,12,서울,서대문구,0
21906,2024,12,서울,은평구,0
21905,2024,12,서울,노원구,0
21904,2024,12,서울,도봉구,52
21903,2024,12,서울,강북구,66
21902,2024,12,서울,성북구,0
21901,2024,12,서울,중랑구,0
21900,2024,12,서울,동대문구,170
21899,2024,12,서울,광진구,57
21898,2024,12,서울,성동구,0
21897,2024,12,서울,용산구,3
21896,2024,12,서울,중구,1
21895,2024,12,서울,종로구,0
21894,2024,12,서울,계,957
21673,2024,11,서울,강동구,303
21672,2024,11,서울,송파구,0
21671,2024,11,서울,강남구,0
21670,2024,11,서울,서초구,0
21669,2024,11,서울,관악구,0
21668,2024,11,서울,동작구,0
21667,2024,11,서울,영등포구,0
21666,2024,11,서울,금천구,13
21665,2024,11,서울,구로구,28
21664,2024,11,서울,강서구,145
21663,2024,11,서울,양천구,31
21662,2024,11,서울,마포구,55
21661,2024,11,서울,서대문구,0
21660,2024,11,서울,은평구,0
21659,2024,11,서울,노원구,0
21658,2024,11,서울,도봉구,55
21657,2024,11,서울,강북구,70
21656,2024,11,서울,성북구,0
21655,2024,11,서울,중랑구,0
21654,2024,11,서울,동대문구,170
21653,2024,11,서울,광진구,57
21652,2024,11,서울,성동구,0
21651,2024,11,서울,용산구,3
21650,2024,11,서울,중구,1
21649,2024,11,서울,종로구,0
21648,2024,11,서울,계,931
21427,2024,10,서울,강동구,286
21426,2024,10,서울,송파구,0
21425,2024,10,서울,강남구,0
21424,2024,10,서울,서초구,0
21423,2024,10,서울,관악구,0
21422,2024,10,서울,동작구,0
21421,2024,10,서울,영등포구,0
21420,2024,10,서울,금천구,15
21419,2024,10,서울,구로구,28
21418,2024,10,서울,강서구,145
21417,2024,10,서울,양천구,31
21416,2024,10,서울,마포구,55
21415,2024,10,서울,서대문구,0
21414,2024,10,서울,은평구,0
21413,2024,10,서울,노원구,0
21412,2024,10,서울,도봉구,55
21411,2024,10,서울,강북구,70
21410,2024,10,서울,성북구,0
21409,2024,10,서울,중랑구,0
21408,2024,10,서울,동대문구,170
21407,2024,10,서울,광진구,58
21406,2024,10,서울,성동구,0
21405,2024,10,서울,용산구,3
21404,2024,10,서울,중구,1
21403,2024,10,서울,종로구,0
21402,2024,10,서울,계,917
21181,2024,9,서울,강동구,309
21180,2024,9,서울,송파구,0
21179,2024,9,서울,강남구,0
21178,2024,9,서울,서초구,0
21177,2024,9,서울,관악구,0
21176,2024,9,서울,동작구,0
21175,2024,9,서울,영등포구,0
21174,2024,9,서울,금천구,16
21173,2024,9,서울,구로구,36
21172,2024,9,서울,강서구,145
21171,2024,9,서울,양천구,31
21170,2024,9,서울,마포구,58
21169,2024,9,서울,서대문구,0
21168,2024,9,서울,은평구,0
21167,2024,9,서울,노원구,0
21166,2024,9,서울,도봉구,58
21165,2024,9,서울,강북구,83
21164,2024,9,서울,성북구,0
21163,2024,9,서울,중랑구,0
21162,2024,9,서울,동대문구,170
21161,2024,9,서울,광진구,59
21160,2024,9,서울,성동구,0
21159,2024,9,서울,용산구,3
21158,2024,9,서울,중구,1
21157,2024,9,서울,종로구,0
21156,2024,9,서울,계,969
20935,2024,8,서울,강동구,309
20934,2024,8,서울,송파구,0
20933,2024,8,서울,강남구,0
20932,2024,8,서울,서초구,0
20931,2024,8,서울,관악구,0
20930,2024,8,서울,동작구,0
20929,2024,8,서울,영등포구,0
20928,2024,8,서울,금천구,16
20927,2024,8,서울,구로구,38
20926,2024,8,서울,강서구,145
20925,2024,8,서울,양천구,31
20924,2024,8,서울,마포구,58
20923,2024,8,서울,서대문구,0
20922,2024,8,서울,은평구,0
20921,2024,8,서울,노원구,0
20920,2024,8,서울,도봉구,58
20919,2024,8,서울,강북구,83
20918,2024,8,서울,성북구,0
20917,2024,8,서울,중랑구,0
20916,2024,8,서울,동대문구,170
20915,2024,8,서울,광진구,34
20914,2024,8,서울,성동구,0
20913,2024,8,서울,용산구,3
20912,2024,8,서울,중구,1
20911,2024,8,서울,종로구,0
20910,2024,8,서울,계,946
20689,2024,7,서울,강동구,305
20688,2024,7,서울,송파구,0
20687,2024,7,서울,강남구,0
20686,2024,7,서울,서초구,0
20685,2024,7,서울,관악구,0
20684,2024,7,서울,동작구,0
20683,2024,7,서울,영등포구,0
20682,2024,7,서울,금천구,17
20681,2024,7,서울,구로구,38
20680,2024,7,서울,강서구,146
20679,2024,7,서울,양천구,33
20678,2024,7,서울,마포구,60
20677,2024,7,서울,서대문구,0
20676,2024,7,서울,은평구,0
20675,2024,7,서울,노원구,0
20674,2024,7,서울,도봉구,58
20673,2024,7,서울,강북구,86
20672,2024,7,서울,성북구,0
20671,2024,7,서울,중랑구,0
20670,2024,7,서울,동대문구,170
20669,2024,7,서울,광진구,35
20668,2024,7,서울,성동구,0
20667,2024,7,서울,용산구,4
20666,2024,7,서울,중구,1
20665,2024,7,서울,종로구,0
20664,2024,7,서울,계,953
20443,2024,6,서울,강동구,304
20442,2024,6,서울,송파구,0
20441,2024,6,서울,강남구,0
20440,2024,6,서울,서초구,0
20439,2024,6,서울,관악구,0
20438,2024,6,서울,동작구,0
20437,2024,6,서울,영등포구,0
20436,2024,6,서울,금천구,18
20435,2024,6,서울,구로구,38
20434,2024,6,서울,강서구,146
20433,2024,6,서울,양천구,33
20432,2024,6,서울,마포구,61
20431,2024,6,서울,서대문구,0
20430,2024,6,서울,은평구,0
20429,2024,6,서울,노원구,0
20428,2024,6,서울,도봉구,58
20427,2024,6,서울,강북구,89
20426,2024,6,서울,성북구,0
20425,2024,6,서울,중랑구,0
20424,2024,6,서울,동대문구,170
20423,2024,6,서울,광진구,35
20422,2024,6,서울,성동구,0
20421,2024,6,서울,용산구,4
20420,2024,6,서울,중구,3
20419,2024,6,서울,종로구,0
20418,2024,6,서울,계,959
20197,2024,5,서울,강동구,307
20196,2024,5,서울,송파구,0
20195,2024,5,서울,강남구,0
20194,2024,5,서울,서초구,0
20193,2024,5,서울,관악구,0
20192,2024,5,서울,동작구,0
20191,2024,5,서울,영등포구,0
20190,2024,5,서울,금천구,20
20189,2024,5,서울,구로구,38
20188,2024,5,서울,강서구,146
20187,2024,5,서울,양천구,33
20186,2024,5,서울,마포구,63
20185,2024,5,서울,서대문구,0
20184,2024,5,서울,은평구,0
20183,2024,5,서울,노원구,0
20182,2024,5,서울,도봉구,58
20181,2024,5,서울,강북구,95
20180,2024,5,서울,성북구,0
20179,2024,5,서울,중랑구,0
20178,2024,5,서울,동대문구,170
20177,2024,5,서울,광진구,37
20176,2024,5,서울,성동구,0
20175,2024,5,서울,용산구,4
20174,2024,5,서울,중구,3
20173,2024,5,서울,종로구,0
20172,2024,5,서울,계,974
19951,2024,4,서울,강동구,307
19950,2024,4,서울,송파구,0
19949,2024,4,서울,강남구,0
19948,2024,4,서울,서초구,0
19947,2024,4,서울,관악구,0
19946,2024,4,서울,동작구,0
19945,2024,4,서울,영등포구,0
19944,2024,4,서울,금천구,22
19943,2024,4,서울,구로구,39
19942,2024,4,서울,강서구,101
19941,2024,4,서울,양천구,33
19940,2024,4,서울,마포구,64
19939,2024,4,서울,서대문구,0
19938,2024,4,서울,은평구,0
19937,2024,4,서울,노원구,0
19936,2024,4,서울,도봉구,58
19935,2024,4,서울,강북구,96
19934,2024,4,서울,성북구,0
19933,2024,4,서울,중랑구,0
19932,2024,4,서울,동대문구,170
19931,2024,4,서울,광진구,37
19930,2024,4,서울,성동구,0
19929,2024,4,서울,용산구,6
19928,2024,4,서울,중구,3
19927,2024,4,서울,종로구,0
19926,2024,4,서울,계,936
19705,2024,3,서울,강동구,310
19704,2024,3,서울,송파구,0
19703,2024,3,서울,강남구,0
19702,2024,3,서울,서초구,0
19701,2024,3,서울,관악구,0
19700,2024,3,서울,동작구,0
19699,2024,3,서울,영등포구,0
19698,2024,3,서울,금천구,24
19697,2024,3,서울,구로구,40
19696,2024,3,서울,강서구,101
19695,2024,3,서울,양천구,33
19694,2024,3,서울,마포구,76
19693,2024,3,서울,서대문구,0
19692,2024,3,서울,은평구,0
19691,2024,3,서울,노원구,0
19690,2024,3,서울,도봉구,58
19689,2024,3,서울,강북구,98
19688,2024,3,서울,성북구,0
19687,2024,3,서울,중랑구,0
19686,2024,3,서울,동대문구,170
19685,2024,3,서울,광진구,37
19684,2024,3,서울,성동구,0
19683,2024,3,서울,용산구,18
19682,2024,3,서울,중구,3
19681,2024,3,서울,종로구,0
19680,2024,3,서울,계,968
19459,2024,2,서울,강동구,319
19458,2024,2,서울,송파구,0
19457,2024,2,서울,강남구,0
19456,2024,2,서울,서초구,0
19455,2024,2,서울,관악구,0
19454,2024,2,서울,동작구,0
19453,2024,2,서울,영등포구,0
19452,2024,2,서울,금천구,28
19451,2024,2,서울,구로구,45
19450,2024,2,서울,강서구,103
19449,2024,2,서울,양천구,33
19448,2024,2,서울,마포구,79
19447,2024,2,서울,서대문구,0
19446,2024,2,서울,은평구,0
19445,2024,2,서울,노원구,0
19444,2024,2,서울,도봉구,58
19443,2024,2,서울,강북구,124
19442,2024,2,서울,성북구,0
19441,2024,2,서울,중랑구,0
19440,2024,2,서울,동대문구,170
19439,2024,2,서울,광진구,38
19438,2024,2,서울,성동구,0
19437,2024,2,서울,용산구,18
19436,2024,2,서울,중구,3
19435,2024,2,서울,종로구,0
19434,2024,2,서울,계,1018
19213,2024,1,서울,강동구,319
19212,2024,1,서울,송파구,0
19211,2024,1,서울,강남구,0
19210,2024,1,서울,서초구,0
19209,2024,1,서울,관악구,0
19208,2024,1,서울,동작구,0
19207,2024,1,서울,영등포구,0
19206,2024,1,서울,금천구,28
19205,2024,1,서울,구로구,45
19204,2024,1,서울,강서구,105
19203,2024,1,서울,양천구,0
19202,2024,1,서울,마포구,80
19201,2024,1,서울,서대문구,0
19200,2024,1,서울,은평구,0
19199,2024,1,서울,노원구,0
19198,2024,1,서울,도봉구,58
19197,2024,1,서울,강북구,125
19196,2024,1,서울,성북구,0
19195,2024,1,서울,중랑구,0
19194,2024,1,서울,동대문구,170
19193,2024,1,서울,광진구,38
19192,2024,1,서울,성동구,0
19191,2024,1,서울,용산구,26
19190,2024,1,서울,중구,3
19189,2024,1,서울,종로구,0
19188,2024,1,서울,계,997
18967,2023,12,서울,강동구,257
18966,2023,12,서울,송파구,0
18965,2023,12,서울,강남구,0
18964,2023,12,서울,서초구,0
18963,2023,12,서울,관악구,0
18962,2023,12,서울,동작구,0
18961,2023,12,서울,영등포구,0
18960,2023,12,서울,금천구,29
18959,2023,12,서울,구로구,51
18958,2023,12,서울,강서구,108
18957,2023,12,서울,양천구,0
18956,2023,12,서울,마포구,85
18955,2023,12,서울,서대문구,0
18954,2023,12,서울,은평구,0
18953,2023,12,서울,노원구,0
18952,2023,12,서울,도봉구,59
18951,2023,12,서울,강북구,127
18950,2023,12,서울,성북구,0
18949,2023,12,서울,중랑구,0
18948,2023,12,서울,동대문구,174
18947,2023,12,서울,광진구,38
18946,2023,12,서울,성동구,0
18945,2023,12,서울,용산구,27
18944,2023,12,서울,중구,3
18943,2023,12,서울,종로구,0
18942,2023,12,서울,계,958
18721,2023,11,서울,강동구,275
18720,2023,11,서울,송파구,0
18719,2023,11,서울,강남구,0
18718,2023,11,서울,서초구,0
18717,2023,11,서울,관악구,0
18716,2023,11,서울,동작구,0
18715,2023,11,서울,영등포구,0
18714,2023,11,서울,금천구,32
18713,2023,11,서울,구로구,52
18712,2023,11,서울,강서구,115
18711,2023,11,서울,양천구,0
18710,2023,11,서울,마포구,95
18709,2023,11,서울,서대문구,0
18708,2023,11,서울,은평구,0
18707,2023,11,서울,노원구,0
18706,2023,11,서울,도봉구,60
18705,2023,11,서울,강북구,127
18704,2023,11,서울,성북구,0
18703,2023,11,서울,중랑구,0
18702,2023,11,서울,동대문구,52
18701,2023,11,서울,광진구,38
18700,2023,11,서울,성동구,0
18699,2023,11,서울,용산구,28
18698,2023,11,서울,중구,3
18697,2023,11,서울,종로구,0
18696,2023,11,서울,계,877
18475,2023,10,서울,강동구,276
18474,2023,10,서울,송파구,0
18473,2023,10,서울,강남구,0
18472,2023,10,서울,서초구,0
18471,2023,10,서울,관악구,0
18470,2023,10,서울,동작구,0
18469,2023,10,서울,영등포구,0
18468,2023,10,서울,금천구,32
18467,2023,10,서울,구로구,55
18466,2023,10,서울,강서구,127
18465,2023,10,서울,양천구,0
18464,2023,10,서울,마포구,111
18463,2023,10,서울,서대문구,0
18462,2023,10,서울,은평구,0
18461,2023,10,서울,노원구,0
18460,2023,10,서울,도봉구,60
18459,2023,10,서울,강북구,125
18458,2023,10,서울,성북구,0
18457,2023,10,서울,중랑구,0
18456,2023,10,서울,동대문구,52
18455,2023,10,서울,광진구,38
18454,2023,10,서울,성동구,0
18453,2023,10,서울,용산구,29
18452,2023,10,서울,중구,3
18451,2023,10,서울,종로구,0
18450,2023,10,서울,계,908
18229,2023,9,서울,강동구,212
18228,2023,9,서울,송파구,0
18227,2023,9,서울,강남구,0
18226,2023,9,서울,서초구,0
18225,2023,9,서울,관악구,0
18224,2023,9,서울,동작구,0
18223,2023,9,서울,영등포구,0
18222,2023,9,서울,금천구,33
18221,2023,9,서울,구로구,58
18220,2023,9,서울,강서구,151
18219,2023,9,서울,양천구,0
18218,2023,9,서울,마포구,127
18217,2023,9,서울,서대문구,0
18216,2023,9,서울,은평구,0
18215,2023,9,서울,노원구,0
18214,2023,9,서울,도봉구,60
18213,2023,9,서울,강북구,148
18212,2023,9,서울,성북구,0
18211,2023,9,서울,중랑구,0
18210,2023,9,서울,동대문구,52
18209,2023,9,서울,광진구,38
18208,2023,9,서울,성동구,0
18207,2023,9,서울,용산구,32
18206,2023,9,서울,중구,3
18205,2023,9,서울,종로구,0
18204,2023,9,서울,계,914
17983,2023,8,서울,강동구,212
17982,2023,8,서울,송파구,0
17981,2023,8,서울,강남구,0
17980,2023,8,서울,서초구,0
17979,2023,8,서울,관악구,0
17978,2023,8,서울,동작구,0
17977,2023,8,서울,영등포구,0
17976,2023,8,서울,금천구,34
17975,2023,8,서울,구로구,62
17974,2023,8,서울,강서구,170
17973,2023,8,서울,양천구,0
17972,2023,8,서울,마포구,144
17971,2023,8,서울,서대문구,0
17970,2023,8,서울,은평구,0
17969,2023,8,서울,노원구,0
17968,2023,8,서울,도봉구,60
17967,2023,8,서울,강북구,201
17966,2023,8,서울,성북구,0
17965,2023,8,서울,중랑구,0
17964,2023,8,서울,동대문구,52
17963,2023,8,서울,광진구,3
17962,2023,8,서울,성동구,0
17961,2023,8,서울,용산구,35
17960,2023,8,서울,중구,3
17959,2023,8,서울,종로구,0
17958,2023,8,서울,계,976
17737,2023,7,서울,강동구,218
17736,2023,7,서울,송파구,0
17735,2023,7,서울,강남구,0
17734,2023,7,서울,서초구,0
17733,2023,7,서울,관악구,0
17732,2023,7,서울,동작구,0
17731,2023,7,서울,영등포구,0
17730,2023,7,서울,금천구,34
17729,2023,7,서울,구로구,63
17728,2023,7,서울,강서구,203
17727,2023,7,서울,양천구,0
17726,2023,7,서울,마포구,164
17725,2023,7,서울,서대문구,0
17724,2023,7,서울,은평구,0
17723,2023,7,서울,노원구,0
17722,2023,7,서울,도봉구,60
17721,2023,7,서울,강북구,246
17720,2023,7,서울,성북구,0
17719,2023,7,서울,중랑구,0
17718,2023,7,서울,동대문구,52
17717,2023,7,서울,광진구,3
17716,2023,7,서울,성동구,0
17715,2023,7,서울,용산구,36
17714,2023,7,서울,중구,2
17713,2023,7,서울,종로구,0
17712,2023,7,서울,계,1081
17491,2023,6,서울,강동구,222
17490,2023,6,서울,송파구,0
17489,2023,6,서울,강남구,0
17488,2023,6,서울,서초구,0
17487,2023,6,서울,관악구,0
17486,2023,6,서울,동작구,0
17485,2023,6,서울,영등포구,0
17484,2023,6,서울,금천구,34
17483,2023,6,서울,구로구,67
17482,2023,6,서울,강서구,236
17481,2023,6,서울,양천구,0
17480,2023,6,서울,마포구,212
17479,2023,6,서울,서대문구,0
17478,2023,6,서울,은평구,0
17477,2023,6,서울,노원구,0
17476,2023,6,서울,도봉구,61
17475,2023,6,서울,강북구,256
17474,2023,6,서울,성북구,0
17473,2023,6,서울,중랑구,0
17472,2023,6,서울,동대문구,52
17471,2023,6,서울,광진구,3
17470,2023,6,서울,성동구,0
17469,2023,6,서울,용산구,36
17468,2023,6,서울,중구,2
17467,2023,6,서울,종로구,0
17466,2023,6,서울,계,1181
17245,2023,5,서울,강동구,228
17244,2023,5,서울,송파구,0
17243,2023,5,서울,강남구,0
17242,2023,5,서울,서초구,0
17241,2023,5,서울,관악구,0
17240,2023,5,서울,동작구,0
17239,2023,5,서울,영등포구,0
17238,2023,5,서울,금천구,34
17237,2023,5,서울,구로구,81
17236,2023,5,서울,강서구,245
17235,2023,5,서울,양천구,0
17234,2023,5,서울,마포구,222
17233,2023,5,서울,서대문구,0
17232,2023,5,서울,은평구,0
17231,2023,5,서울,노원구,0
17230,2023,5,서울,도봉구,61
17229,2023,5,서울,강북구,180
17228,2023,5,서울,성북구,0
17227,2023,5,서울,중랑구,0
17226,2023,5,서울,동대문구,52
17225,2023,5,서울,광진구,3
17224,2023,5,서울,성동구,0
17223,2023,5,서울,용산구,36
17222,2023,5,서울,중구,2
17221,2023,5,서울,종로구,0
17220,2023,5,서울,계,1144
16999,2023,4,서울,강동구,229
16998,2023,4,서울,송파구,0
16997,2023,4,서울,강남구,0
16996,2023,4,서울,서초구,0
16995,2023,4,서울,관악구,0
16994,2023,4,서울,동작구,0
16993,2023,4,서울,영등포구,0
16992,2023,4,서울,금천구,34
16991,2023,4,서울,구로구,88
16990,2023,4,서울,강서구,126
16989,2023,4,서울,양천구,0
16988,2023,4,서울,마포구,241
16987,2023,4,서울,서대문구,0
16986,2023,4,서울,은평구,0
16985,2023,4,서울,노원구,0
16984,2023,4,서울,도봉구,60
16983,2023,4,서울,강북구,186
16982,2023,4,서울,성북구,0
16981,2023,4,서울,중랑구,0
16980,2023,4,서울,동대문구,52
16979,2023,4,서울,광진구,3
16978,2023,4,서울,성동구,0
16977,2023,4,서울,용산구,37
16976,2023,4,서울,중구,2
16975,2023,4,서울,종로구,0
16974,2023,4,서울,계,1058
16753,2023,3,서울,강동구,257
16752,2023,3,서울,송파구,0
16751,2023,3,서울,강남구,0
16750,2023,3,서울,서초구,0
16749,2023,3,서울,관악구,0
16748,2023,3,서울,동작구,0
16747,2023,3,서울,영등포구,0
16746,2023,3,서울,금천구,12
16745,2023,3,서울,구로구,89
16744,2023,3,서울,강서구,129
16743,2023,3,서울,양천구,0
16742,2023,3,서울,마포구,243
16741,2023,3,서울,서대문구,0
16740,2023,3,서울,은평구,0
16739,2023,3,서울,노원구,0
16738,2023,3,서울,도봉구,60
16737,2023,3,서울,강북구,200
16736,2023,3,서울,성북구,0
16735,2023,3,서울,중랑구,0
16734,2023,3,서울,동대문구,52
16733,2023,3,서울,광진구,3
16732,2023,3,서울,성동구,0
16731,2023,3,서울,용산구,37
16730,2023,3,서울,중구,2
16729,2023,3,서울,종로구,0
16728,2023,3,서울,계,1084
16507,2023,2,서울,강동구,1156
16506,2023,2,서울,송파구,0
16505,2023,2,서울,강남구,0
16504,2023,2,서울,서초구,0
16503,2023,2,서울,관악구,0
16502,2023,2,서울,동작구,0
16501,2023,2,서울,영등포구,0
16500,2023,2,서울,금천구,12
16499,2023,2,서울,구로구,191
16498,2023,2,서울,강서구,129
16497,2023,2,서울,양천구,0
16496,2023,2,서울,마포구,257
16495,2023,2,서울,서대문구,0
16494,2023,2,서울,은평구,0
16493,2023,2,서울,노원구,0
16492,2023,2,서울,도봉구,60
16491,2023,2,서울,강북구,200
16490,2023,2,서울,성북구,0
16489,2023,2,서울,중랑구,0
16488,2023,2,서울,동대문구,52
16487,2023,2,서울,광진구,3
16486,2023,2,서울,성동구,0
16485,2023,2,서울,용산구,37
16484,2023,2,서울,중구,2
16483,2023,2,서울,종로구,0
16482,2023,2,서울,계,2099
16261,2023,1,서울,강동구,32
16260,2023,1,서울,송파구,0
16259,2023,1,서울,강남구,0
16258,2023,1,서울,서초구,0
16257,2023,1,서울,관악구,0
16256,2023,1,서울,동작구,0
16255,2023,1,서울,영등포구,0
16254,2023,1,서울,금천구,12
16253,2023,1,서울,구로구,191
16252,2023,1,서울,강서구,131
16251,2023,1,서울,양천구,0
16250,2023,1,서울,마포구,271
